1188,19.2335
738,10.5326
747,12.8975
1110,11.4457
1264,15.836
1605,26.1374
1345,24.2384
640,9.33449
1204,16.3238
1297,18.976
1288,21.5592
1108,18.7945
993,12.1289
1341,17.7028
918,12.3074
891,8.39443
1199,15.7318
1190,10.9864
1612,21.9433
434,4.38946
1111,10.1005
1129,17.3064
46,23.3315
702,9.20832
766,10.3766
1360,17.0497
404,1.95023
972,13.6674
1229,18.1367
1127,12.6077
838,9.70631
759,8.0071
1246,18.3913
874,11.6246
641,8.57218
1264,19.7088
1154,13.6516
1138,16.147
929,7.75445
453,5.39487
1045,15.6473
179,1.45715
982,18.2465
209,1.5571
634,5.82926
984,9.85462
529,6.70101
813,9.74565
443,2.45317
975,12.1737
720,7.57931
887,10.9502
896,7.47425
1537,26.1214
819,10.5266
